,date,text,isRetweet,isDeleted,favorites,retweets,Toxicity_score
13331,5/23/2018 11:00,“It’s clear that they had eyes and ears all over the Trump Campaign” Judge Andrew Napolitano,f,f,52539,12070,0.14558557
13332,5/23/2018 10:54,"Look how things have turned around on the Criminal Deep State. They go after Phony Collusion with Russia, a made up Scam, and end up getting caught in a major SPY scandal the likes of which this country may never have seen before! What goes around, comes around!",f,f,97345,27174,0.22118753
13333,5/23/2018 10:45,"@foxandfriends  “New Bombshell in the Obama Spying Scandal. Did other Agencies SPY on Trump Campaign?” Even Clapper, worlds dumbest former Intelligence Head, who has the problem of lying a lot, used the word SPY when describing the illegal activities!",f,f,9432,3650,0.7093121
13334,5/23/2018 1:13,"...Follow the money! The spy was there early in the campaign and yet never reported Collusion with Russia, because there was no Collusion. He was only there to spy for political reasons and to help Crooked Hillary win - just like they did to Bernie Sanders, who got duped!",f,f,72051,19217,0.15517177
13335,5/23/2018 1:13,"If the person placed very early into my campaign wasn’t a SPY put there by the previous Administration for political purposes, how come such a seemingly massive amount of money was paid for services rendered - many times higher than normal...",f,f,78529,20098,0.07959826
13336,5/23/2018 0:40,"For the first time since Roe v. Wade, America has a Pro-Life President, a Pro-Life Vice President, a Pro-Life House of Representatives and 25 Pro-Life Republican State Capitals! https://t.co/EfF54tmetT",f,f,72029,16484,0.08073348
13337,5/22/2018 19:35,It was my honor to welcome @NASCAR Cup Series Champion @MartinTruex_Jr and his team to the @WhiteHouse yesterday! https://t.co/5cr2oybrnQ,f,f,48658,8578,0.054832887
13338,5/22/2018 18:21,"Today, it was my great honor to welcome President Moon Jae-in of the Republic of Korea to the @WhiteHouse!🇺🇸🇰🇷 https://t.co/yvOxNiA1DM",f,f,58411,11104,0.09143431
13339,5/21/2018 23:18,".@AsaHutchinson, the great Governor of Arkansas, is in a primary tomorrow. He has done an incredible job with a focus on lower taxes, border security, and crime prevention. Asa loves our military and our veterans. I fully endorse Asa for Governor!",f,f,64662,14545,0.114655465
13340,5/21/2018 13:16,"Under our potential deal with China, they will purchase from our Great American Farmers practically as much as our Farmers can produce.",f,f,79162,16184,0.096674114
13341,5/21/2018 12:51,"The Wall Street Journal asks, “WHERE IN THE WORLD WAS BARACK OBAMA?”  A very good question!",f,f,96538,21126,0.05878474
13342,5/21/2018 12:12,"...they then used to start an investigation about Trump. It is that simple. This guy is the genesis of this whole Debacle. This was a Political hit job, this was not an Intelligence Investigation. Brennan has disgraced himself, he’s worried about staying out of Jail.” Dan Bongino",f,f,71715,17861,0.26451424
13343,5/21/2018 12:01,"....top of the FBI. Brennan started this entire debacle about President Trump. We now know that Brennan had detailed knowledge of the (phony) Dossier...he knows about the Dossier, he denies knowledge of the Dossier, he briefs the Gang of 8 on the Hill about the Dossier, which....",f,f,62839,16480,0.26238173
13344,5/21/2018 11:53,"“John Brennan is panicking. He has disgraced himself, he has disgraced the Country, he has disgraced the entire Intelligence Community. He is the one man who is largely responsible for the destruction of American’s faith in the Intelligence Community and in some people at the....",f,f,95683,26583,0.31089434
13345,5/21/2018 11:40,"China must continue to be strong &amp, tight on the Border of North Korea until a deal is made. The word is that recently the Border has become much more porous and more has been filtering in. I want this to happen, and North Korea to be VERY successful, but only after signing!",f,f,54757,10975,0.10426312
13346,5/21/2018 11:31,"On China, Barriers and Tariffs to come down for first time.",f,f,48795,9258,0.13003016
13347,5/21/2018 11:27,China has agreed to buy massive amounts of ADDITIONAL Farm/Agricultural Products - would be one of the best things to happen to our farmers in many years!,f,f,68394,13796,0.071551055
13348,5/21/2018 11:21,"I ask Senator Chuck Schumer, why didn’t President Obama &amp, the Democrats do something about Trade with China, including Theft of Intellectual Property etc.? They did NOTHING! With that being said, Chuck &amp, I have long agreed on this issue! Fair Trade, plus, with China will happen!",f,f,66758,13865,0.16097547
13349,5/20/2018 17:37,"I hereby demand, and will do so officially tomorrow, that the Department of Justice look into whether or not the FBI/DOJ infiltrated or surveilled the Trump Campaign for Political Purposes - and if any such demands or requests were made by people within the Obama Administration!",f,f,155485,43704,0.07086553
13350,5/20/2018 17:13,The Witch Hunt finds no Collusion with Russia - so now they’re looking at the rest of the World. Oh’ great!,f,f,75993,15379,0.25814968
13351,5/20/2018 14:04,"....and why hasn’t the Podesta brother been charged and arrested, like others, after being forced to close down his very large and successful firm? Is it because he is a VERY well connected Democrat working in the Swamp of Washington, D.C.?",f,f,96405,24316,0.07732181
13352,5/20/2018 13:37,"What ever happened to the Server, at the center of so much Corruption, that the Democratic National Committee REFUSED to hand over to the hard charging (except in the case of Democrats) FBI? They broke into homes &amp, offices early in the morning, but were afraid to take the Server?",f,f,92303,25525,0.1474591
13353,5/20/2018 13:29,"Now that the Witch Hunt has given up on Russia and is looking at the rest of the World, they should easily be able to take it into the Mid-Term Elections where they can put some hurt on the Republican Party. Don’t worry about Dems FISA Abuse, missing Emails or Fraudulent Dossier!",f,f,77047,18421,0.31857592
13354,5/20/2018 13:19,"...in the Hillary Clinton Campaign where she deleted 33,000 Emails, got $145,000,000 while Secretary of State, paid McCabes wife $700,000 (and got off the FBI hook along with Terry M) and so much more. Republicans and real Americans should start getting tough on this Scam.",f,f,98233,25070,0.13945208
13355,5/20/2018 13:11,"....At what point does this soon to be $20,000,000 Witch Hunt, composed of 13 Angry and Heavily Conflicted Democrats and two people who have worked for Obama for 8 years, STOP! They have found no Collussion with Russia, No Obstruction, but they aren’t looking at the corruption...",f,f,85597,21413,0.35032955
13356,5/20/2018 13:04,"Things are really getting ridiculous. The Failing and Crooked (but not as Crooked as Hillary Clinton) @nytimes has done a long &amp, boring story indicating that the World’s most expensive Witch Hunt has found nothing on Russia &amp, me so now they are looking at the rest of the World!",f,f,74394,17899,0.5647176
13357,5/19/2018 21:27,"If the FBI or DOJ was infiltrating a campaign for the benefit of another campaign, that is a really big deal. Only the release or review of documents that the House Intelligence Committee (also, Senate Judiciary) is asking for can give the conclusive answers. Drain the Swamp!",f,f,108041,28879,0.06591364
13358,5/19/2018 18:37,Great to have our incredible First Lady back home in the White House. Melania is feeling and doing really well. Thank you for all of your prayers and best wishes!,f,f,137102,18908,0.05154144
13359,5/19/2018 18:00,Happy #ArmedForcesDay to our GREAT military men and women for their selfless service to our Nation! https://t.co/jbJvrkV1hH,f,f,65357,13924,0.1975933
13360,5/19/2018 6:33,Great to have our incredible First Lady back home in the White House. Melanie is feeling and doing really well. Thank you for all of your prayers and best wishes!,f,t,5774,1109,0.054131977
13361,5/18/2018 22:57,"America is blessed with extraordinary energy abundance, including more than 250 years worth of beautiful clean coal. We have ended the war on coal, and will continue to work to promote American energy dominance!",f,f,84900,16082,0.11427703
13362,5/18/2018 22:00,"California finally deserves a great Governor, one who understands borders, crime and lowering taxes. John Cox is the man - he’ll be the best Governor you’ve ever had. I fully endorse John Cox for Governor and look forward to working with him to Make California Great Again!",f,f,87447,19937,0.08409051
13363,5/18/2018 20:41,"Just met with UN Secretary-General António Guterres who is working hard to “Make the United Nations Great Again.” When the UN does more to solve conflicts around the world, it means the U.S. has less to do and we save money. @NikkiHaley is doing a fantastic job! https://t.co/pqUv6cyH2z",f,f,44804,8692,0.065236226
13364,5/18/2018 20:22,America is a Nation that believes in the power of redemption. America is a Nation that believes in second chances - and America is a Nation that believes that the best is always yet to come! #PrisonReform https://t.co/Yk5UJUYgHN,f,f,52849,11527,0.18210737
13365,5/18/2018 16:34,"We grieve for the terrible loss of life, and send our support and love to everyone affected by this horrible attack in Texas. To the students, families, teachers and personnel at Santa Fe High School – we are with you in this tragic hour, and we will be with you forever... https://t.co/LtJ0D29Hsv",f,f,69169,14037,0.07902261
13366,5/18/2018 15:05,School shooting in Texas. Early reports not looking good. God bless all!,f,f,80675,13839,0.35291484
13367,5/18/2018 13:50,"Reports are there was indeed at least one FBI representative implanted, for political purposes, into my campaign for president. It took place very early on, and long before the phony Russia Hoax became a “hot” Fake News story. If true - all time biggest political scandal!",f,f,76281,21886,0.24096224
13368,5/18/2018 13:38,"Why isn’t disgraced FBI official Andrew McCabe being investigated for the $700,000 Crooked Hillary Democrats in Virginia, led by Clinton best friend Terry M (under FBI investigation that they killed) gave to McCabe’s wife in her run for office? Then dropped case on Clinton!",f,f,75283,18924,0.37418792
13369,5/18/2018 10:51,"Fake News Media had me calling Immigrants, or Illegal Immigrants, “Animals.” Wrong! They were begrudgingly forced to withdraw their stories. I referred to MS 13 Gang Members as “Animals,” a big difference - and so true. Fake News got it purposely wrong, as usual!",f,f,136412,34370,0.3721393
13370,5/18/2018 10:24,"“Apparently the DOJ put a Spy in the Trump Campaign. This has never been done before and by any means necessary, they are out to frame Donald Trump for crimes he didn’t commit.”  David Asman  @LouDobbs @GreggJarrett   Really bad stuff!",f,f,64206,16948,0.26423943
13371,5/17/2018 22:17,It was my great honor to visit with our HEROES last night at Walter Reed Medical Center. There is nobody like them! https://t.co/fG5W1SwIHK,f,f,61765,10651,0.09925544
13372,5/17/2018 22:14,"Tomorrow, the House will vote on a strong Farm Bill, which includes work requirements. We must support our Nation’s great farmers!",f,f,62819,11402,0.03315042
13373,5/17/2018 21:53,Great talk with my friend President Mauricio Macri of Argentina this week. He is doing such a good job for Argentina. I support his vision for transforming his country’s economy and unleashing its potential!,f,f,71588,13796,0.072149396
13374,5/17/2018 21:27,"Talking trade with the Vice Premier of the People’s Republic of China, Liu He. https://t.co/9T7Iq6F3Xe",f,f,36982,6346,0.07417537
13375,5/17/2018 21:00,"Congratulations to our new CIA Director, Gina Haspel! https://t.co/n1xj9LSV9D",f,f,71533,15011,0.06960222
13376,5/17/2018 15:25,Congrats to the House for passing the VA MISSION Act yesterday. Without this funding our veterans will be forced to stand in never ending lines in order to receive care. Putting politics over our veterans care is UNACCEPTABLE – Senate must vote yes on this bill by Memorial Day!,f,f,68863,15429,0.09710708
13377,5/17/2018 13:52,"Despite the disgusting, illegal and unwarranted Witch Hunt, we have had the most successful first 17 month Administration in U.S. history - by far! Sorry to the Fake News Media and “Haters,” but that’s the way it is!",f,f,116851,25639,0.5595889
13378,5/17/2018 12:45,"Wow, word seems to be coming out that the Obama FBI “SPIED ON THE TRUMP CAMPAIGN WITH AN EMBEDDED INFORMANT.” Andrew McCarthy says, “There’s probably no doubt that they had at least one confidential informant in the campaign.” If so, this is bigger than Watergate!",f,f,98329,27437,0.15485112
13379,5/17/2018 11:56,"Wow, word seems to be coming out that the Obama FBI “SPIED ON THE TRUMP CAMPAIGN WITH AN IMBEDDED INFORMANT.” Andrew McCarthy says, “There’s probably no doubt that they had at least one confidential informant in the campaign.” If so, this is bigger than Watergate!",f,t,27591,8933,0.15491357
13380,5/17/2018 11:28,"Congratulations America, we are now into the second year of the greatest Witch Hunt in American History...and there is still No Collusion and No Obstruction. The only Collusion was that done by Democrats who were unable to win an Election despite the spending of far more money!",f,f,106721,23755,0.31089434
13381,5/16/2018 22:57,Gina Haspel is one step closer to leading our brave men and women at the CIA. She is exceptionally qualified and the Senate should confirm her immediately. We need her to keep our great country safe! #ConfirmGina,f,f,70088,13548,0.085265905
13382,5/16/2018 18:40,"...and voted against the massive Tax Cut Bill. He’s also weak on borders and crime. Sadly, our great Military and Vets mean nothing to Bobby Jr. Lou Barletta will win! #MAGA",f,f,37851,7459,0.14301066
13383,5/16/2018 18:40,"Lou Barletta will be a great Senator for Pennsylvania but his opponent, Bob Casey, has been a do-nothing Senator who only shows up at election time. He votes along the Nancy Pelosi, Elizabeth Warren lines, loves sanctuary cities, bad and expensive healthcare...",f,f,49175,11281,0.09404959
13384,5/16/2018 17:50,"Today, it was my great honor to welcome President Mirziyoyev of Uzbekistan to the @WhiteHouse! https://t.co/3EkHChjnYA",f,f,39441,6711,0.15751942
13385,5/16/2018 17:21,"House votes today on Choice/MISSION Act. Who will stand with our Great Vets, caregivers, and Veterans Service Organizations? Must get Choice passed by Memorial Day!",f,f,59111,12009,0.071141236
13386,5/16/2018 13:09,"...haven’t even started yet! The U.S. has very little to give, because it has given so much over the years. China has much to give!",f,f,40575,7481,0.105724804
13387,5/16/2018 13:09,"...We have not seen China’s demands yet, which should be few in that previous U.S. Administrations have done so poorly in negotiating. China has seen our demands. There has been no folding as the media would love people to believe, the meetings...",f,f,37546,7022,0.09539841
13388,5/16/2018 13:09,The Washington Post and CNN have typically written false stories about our trade negotiations with China. Nothing has happened with ZTE except as it pertains to the larger trade deal. Our country has been losing hundreds of billions of dollars a year with China...,f,f,50058,10595,0.09444251
13389,5/16/2018 12:25,Congratulations to Deb Fischer. The people of Nebraska have seen what a great job she is doing - and it showed up at the ballot box! #MAGA,f,f,55648,9637,0.0881951
13390,5/16/2018 12:07,"Congratulations to Lou Barletta of Pennsylvania. He will be a great Senator and will represent his people well - like they haven’t been represented in many years. Lou is a friend of mine and a special guy, he will very much help MAKE AMERICA GREAT AGAIN!",f,f,74475,13868,0.0537125
13391,5/15/2018 20:29,Thank you to the Washington Examiner and @CortesSteve on the great article - on WINNING! https://t.co/b5dfUABN5q,f,f,41472,9278,0.046602584
13392,5/15/2018 18:56,#PeaceOfficersMemorialDay https://t.co/agxulpPyag,f,f,42338,8736,0.12532324
13393,5/15/2018 18:39,Today is one of the most important and solemn occasions of the year – the day we pay tribute to the Law Enforcement Heroes who gave their lives in the line of duty. They made the ultimate sacrifice so that we could live in safety and peace. We stand with our police (HEROES) 100%! https://t.co/XDtYRUeOk1,f,f,71725,15047,0.097363345
13394,5/15/2018 17:30,Nebraska - make sure you get out to the polls and VOTE for Deb Fischer today! https://t.co/bDHVaGv2FS,f,f,39166,9413,0.0688244
13395,5/15/2018 14:08,"Can you believe that with all of the made up, unsourced stories I get from the Fake News Media, together with the  $10,000,000 Russian Witch Hunt (there is no Collusion), I now have my best Poll Numbers in a year. Much of the Media may be corrupt, but the People truly get it!",f,f,119596,25407,0.35405403
13396,5/15/2018 12:35,"Trade negotiations are continuing with China. They have been making hundreds of billions of dollars a year from the U.S., for many years. Stay tuned!",f,f,66741,11815,0.06141593
13397,5/15/2018 12:26,Our great First Lady is doing really well. Will be leaving hospital in 2 or 3 days. Thank you for so much love and support!,f,f,137257,16900,0.06951488
13398,5/14/2018 21:09,"Heading over to Walter Reed Medical Center to see our great First Lady, Melania. Successful procedure, she is in good spirits. Thank you to all of the well-wishers!",f,f,128434,18138,0.053407725
13399,5/14/2018 20:46,"The so-called leaks coming out of the White House are a massive over  exaggeration put out by the Fake News Media in order to make us look as bad as possible. With that being said, leakers are traitors and cowards, and we will find out who they are!",f,f,101784,21340,0.7008301
13400,5/14/2018 20:06,"ZTE, the large Chinese phone company, buys a big percentage of individual parts from U.S. companies. This is also reflective of the larger trade deal we are negotiating with China and my personal relationship with President Xi.",f,f,53873,9966,0.051225305
13401,5/14/2018 15:16,#USEmbassyJerusalem https://t.co/f1SFvrkcAH,f,f,54888,12706,0.22725764
13402,5/14/2018 13:36,Big day for Israel. Congratulations!,f,f,142410,25003,0.13862084
13403,5/14/2018 10:54,"U.S. Embassy opening in Jerusalem will be covered live on @FoxNews &amp, @FoxBusiness. Lead up to 9:00 A.M. (eastern) event has already begun. A great day for Israel!",f,f,72814,14067,0.25141865
13404,5/14/2018 0:03,"So sad to see the Terror Attack in Paris. At some point countries will have to open their eyes &amp, see what is really going on. This kind of sickness &amp, hatred is not compatible with a loving, peaceful, &amp, successful country! Changes to our thought process on terror must be made.",f,f,113607,24693,0.27864388
13405,5/13/2018 20:11,"Remember how badly Iran was behaving with the Iran Deal in place. They were trying to take over the Middle East by whatever means necessary. Now, that will not happen!",f,f,105956,21995,0.11107496
13406,5/13/2018 19:22,"China and the United States are working well together on trade, but past negotiations have been so one sided in favor of China, for so many years, that it is hard for them to make a deal that benefits both countries. But be cool, it will all work out!",f,f,86256,15835,0.05302465
13407,5/13/2018 15:01,"President Xi of China, and I, are working together to give massive Chinese phone company, ZTE, a way to get back into business, fast. Too many jobs in China lost. Commerce Department has been instructed to get it done!",f,f,72061,14047,0.06817752
13408,5/13/2018 12:29,Happy Mother’s Day!!! https://t.co/zw71dnT7TJ,f,f,112911,23674,0.05518597
13409,5/12/2018 22:20,"The Senate should get funding done before the August break, or NOT GO HOME. Wall and Border Security should be included. Also waiting for approval of almost 300 nominations, worst in history. Democrats are doing everything possible to obstruct, all they know how to do. STAY!",f,f,98655,25377,0.18870759
13410,5/12/2018 22:02,Iran’s Military Budget is up more than 40% since the Obama negotiated Nuclear Deal was reached...just another indicator that it was all a big lie. But not anymore!,f,f,94626,22118,0.22627263
13411,5/12/2018 21:08,"North Korea has announced that they will dismantle Nuclear Test Site this month, ahead of the big Summit Meeting on June 12th. Thank you, a very smart and gracious gesture!",f,f,139135,27315,0.034124635
13412,5/11/2018 23:49,"Why doesn’t the Fake News Media state that the Trump Administration’s Anti-Trust Division has been, and is, opposed to the AT&amp,T purchase of Time Warner in a currently ongoing Trial. Such a disgrace in reporting!",f,f,79748,17996,0.55086994
13413,5/11/2018 23:39,Big week next week when the American Embassy in Israel will be moved to Jerusalem. Congratulations to all!,f,f,124149,24725,0.13915783
13414,5/11/2018 20:56,"The American people deserve a healthcare system that takes care of them – not one that takes advantage of them. We will work every day to ensure all Americans have access to the quality, affordable medication they need and deserve. We will not rest until the job is done! https://t.co/9BzevAniNx",f,f,74574,16081,0.10852841
13415,5/11/2018 19:30,"Today, my Administration is launching the most sweeping action in history to lower the price of prescription drugs for the American People. We will have tougher negotiation, more competition, and much lower prices at the pharmacy counter! https://t.co/xdakX43a4d",f,f,79119,17955,0.106328614
13416,5/11/2018 0:49,Thank you Indiana! #MAGA🇺🇸https://t.co/fCv76VyUax,f,f,70319,14155,0.108735606
13417,5/10/2018 14:37,The highly anticipated meeting between Kim Jong Un and myself will take place in Singapore on June 12th. We will both try to make it a very special moment for World Peace!,f,f,204552,50866,0.056836907
13418,5/10/2018 14:33,Five Most Wanted leaders of ISIS just captured!,f,f,259781,54771,0.18001133
13419,5/10/2018 14:30,"Senator Cryin’ Chuck Schumer fought hard against the Bad Iran Deal, even going at it with President Obama, &amp, then Voted AGAINST it! Now he says I should not have terminated the deal - but he doesn’t really believe that! Same with Comey. Thought he was terrible until I fired him!",f,f,90131,21124,0.24100094
13420,5/10/2018 10:01,"On behalf of the American people, WELCOME HOME! https://t.co/hISaCI95CB",f,f,164691,40284,0.08449349
13421,5/10/2018 2:19,Gina Haspel did a spectacular job today. There is nobody even close to run the CIA!,f,f,81906,15046,0.13991271
13422,5/9/2018 22:41,Looking forward to greeting the Hostages (no longer) at 2:00 A.M.,f,f,92881,14302,0.024869451
13423,5/9/2018 22:38,"The Failing New York Times criticized Secretary of State Pompeo for being AWOL (missing), when in fact he was flying to North Korea. Fake News, so bad!",f,f,89118,20799,0.28914243
13424,5/9/2018 12:35,Secretary Pompeo and his “guests” will be landing at Andrews Air Force Base at 2:00 A.M. in the morning. I will be there to greet them. Very exciting!,f,f,103157,22134,0.06133593
13425,5/9/2018 12:30,"I am pleased to inform you that Secretary of State Mike Pompeo is in the air and on his way back from North Korea with the 3 wonderful gentlemen that everyone is looking so forward to meeting. They seem to be in good health. Also, good meeting with Kim Jong Un. Date &amp, Place set.",f,f,144279,36476,0.06767286
13426,5/9/2018 12:00,"Congratulations to Mike Dewine on his big win in the Great State of Ohio. He will be a great Governor with a heavy focus on HealthCare and Jobs.  His Socialist opponent in November should not do well, a big failure in last job!",f,f,56337,10783,0.14930391
13427,5/9/2018 11:48,"Candace Owens of Turning Point USA is having a big impact on politics in our Country. She represents an ever expanding group of very smart “thinkers,” and it is wonderful to watch and hear the dialogue going on...so good for our Country!",f,f,115650,26606,0.10704411
13428,5/9/2018 11:38,"The Fake News is working overtime. Just reported that, despite the tremendous success we are having with the economy &amp, all things else, 91% of the Network News about me is negative (Fake). Why do we work so hard in working with the media when it is corrupt? Take away credentials?",f,f,101612,21904,0.18201725
13429,5/9/2018 11:24,"The Republican Party had a great night. Tremendous voter energy and excitement, and all candidates are those who have a great chance of winning in November. The Economy is sooo strong, and with Nancy Pelosi wanting to end the big Tax Cuts and Raise Taxes, why wouldn’t we win?",f,f,70523,15231,0.054768577
13430,5/8/2018 22:11,"The Iran Deal is defective at its core. If we do nothing, we know what will happen. In just a short time, the world’s leading state sponsor of terror will be on the cusp of acquiring the world’s most dangerous weapons.... https://t.co/58qwBLzxIH",f,f,81024,19299,0.2216662
13431,5/8/2018 18:52,Statement on the Iran Nuclear Deal: https://t.co/O3SpryCKkc,f,f,76306,21938,0.13564403
13432,5/8/2018 11:30,"John Kerry can’t get over the fact that he had his chance and blew it! Stay away from negotiations John, you are hurting your country!",f,f,116324,26625,0.24217895
13433,5/8/2018 11:22,"I will be speaking to my friend, President Xi of China, this morning at 8:30. The primary topics will be Trade, where good things will happen, and North Korea, where relationships and trust are building.",f,f,73719,13568,0.06938
13434,5/8/2018 11:09,"Gina Haspel, my highly respected nominee to lead the CIA, is being praised for the fact that she has been, and alway will be, TOUGH ON TERROR! This is a woman who has been a leader wherever she has gone. The CIA wants her to lead them into America’s  bright and glorious future!",f,f,78038,16566,0.15276413
13435,5/7/2018 18:44,I will be announcing my decision on the Iran Deal tomorrow from the White House at 2:00pm.,f,f,94050,21341,0.08579856
13436,5/7/2018 17:20,"National Prescription Drug #TakeBackDay numbers are in! Another record broken: nearly 1 MILLION pounds of Rx pills disposed! Let’s keep fighting this opioid epidemic, America!",f,f,56709,10821,0.15606055
13437,5/7/2018 14:08,The United States does not need John Kerry’s possibly illegal Shadow Diplomacy on the very badly negotiated Iran Deal.  He was the one that created this MESS in the first place!,f,f,100976,27203,0.18825352
13438,5/7/2018 13:35,"Is this Phony Witch Hunt going to go on even longer so it wrongfully impacts the Mid-Term Elections, which is what the Democrats always intended? Republicans better get tough and smart before it is too late!",f,f,80595,18504,0.36377704
13439,5/7/2018 13:29,"Lisa Page, who may hold the record for the most Emails in the shortest period of time (to her Lover, Peter S), and attorney Baker, are out at the FBI as part of the Probers getting caught? Why is Peter S still there? What a total mess. Our Country has to get back to Business!",f,f,74184,17044,0.16023703
13440,5/7/2018 13:05,"Good luck to Ric Grenell, our new Ambassador to Germany. A great and talented guy, he will represent our Country well!",f,f,55387,9326,0.04895241
13441,5/7/2018 13:00,"“The Great Revolt” by Salena Zito and Brad Todd does much to tell the story of our great Election victory. The Forgotten Men &amp, Women are forgotten no longer!",f,f,49746,9750,0.19276455
13442,5/7/2018 11:39,The 13 Angry Democrats in charge of the Russian Witch Hunt are starting to find out that there is a Court System in place that actually protects people from injustice...and just wait ‘till the Courts get to see your unrevealed Conflicts of Interest!,f,f,92963,23743,0.31089434
13443,5/7/2018 11:27,"The Russia Witch Hunt is rapidly losing credibility. House Intelligence Committee found No Collusion, Coordination or anything else with Russia. So now the Probe says OK, what else is there? How about Obstruction for a made up, phony crime.There is no O, it’s called Fighting Back",f,f,76609,17016,0.3262011
13444,5/7/2018 11:04,"My highly respected nominee for CIA Director, Gina Haspel, has come under fire because she was too tough on Terrorists. Think of that, in these very dangerous times, we have the most qualified person, a woman, who Democrats want OUT because she is too tough on terror. Win Gina!",f,f,78615,19757,0.40319318
13445,5/7/2018 10:53,"To the great people of West Virginia we have, together, a really great chance to keep making a big difference. Problem is, Don Blankenship, currently running for Senate, can’t win the General Election in your State...No way! Remember Alabama. Vote Rep. Jenkins or A.G. Morrisey!",f,f,50457,11703,0.05595366
13446,5/5/2018 21:35,"Thank you Cleveland, Ohio! https://t.co/ROEFRLY7jP",f,f,66051,12837,0.040986396
13447,5/5/2018 0:31,"Our high level delegation is on the way back from China where they had long meetings with Chinese leaders and business representatives. We will be meeting tomorrow to determine the results, but it is hard for China in that they have become very spoiled with U.S. trade wins!",f,f,68794,13799,0.18936935
13448,5/5/2018 0:17,"Just returned home to the beautiful White House, from Dallas, where the Arena was packed to the rafters with the great fans and supporters of the @NRA. It was so wonderful to be there!",f,f,82612,14375,0.06170957
13449,5/5/2018 0:08,"Great book just out by very successful businessman @AndyPuzder. Always known as somebody who knows how to win, “Capitalist Comeback” will be a big hit!",f,f,43112,7619,0.12907977
13450,5/4/2018 22:56,"I want to thank all of our friends and patriots at the @NRA. We will never fail, and we will always protect your Second Amendment! God Bless you, and God Bless America! https://t.co/3PoNPV24p4",f,f,63398,14381,0.09999373
13451,5/4/2018 21:59,We are going to demand Congress secure the border in the upcoming CR. Illegal immigration must end!,f,f,98379,19559,0.17972393
13452,5/4/2018 21:58,Democrats and liberals in Congress want to disarm law-abiding Americans at the same time they are releasing dangerous criminal aliens and savage gang members onto our streets. Politicians who put criminal aliens before American Citizens should be voted out of office!,f,f,111684,29030,0.53568053
13453,5/4/2018 20:37,"All of us here today are united by the same timeless values. We believe that our liberty is a gift from our creator, and that no Government can ever take it away. We believe in the rule of law - and we support the men and women of law enforcement. We have pride in our history... https://t.co/eONj1Y8oju",f,f,62094,14669,0.054236248
13454,5/4/2018 13:27,"JUST OUT: 3.9% Unemployment. 4% is Broken! In the meantime, WITCH HUNT!",f,f,116635,24294,0.31089434
13455,5/4/2018 10:57,Going to Dallas (the GREAT State of Texas) today. Leaving soon!,f,f,71198,9735,0.03697477
13456,5/4/2018 10:45,"NBC NEWS is wrong again! They cite “sources” which are constantly wrong. Problem is, like so many others, the sources probably don’t exist, they are fabricated, fiction! NBC, my former home with the Apprentice, is now as bad as Fake News CNN. Sad!",f,f,73725,16489,0.27475077
13457,5/4/2018 10:37,"Andy McCarthy will be on  @LouDobbs tonight. 7:00 P.M. , @FoxBusiness.",f,f,27874,4746,0.08977629
13458,5/4/2018 10:28,"Because Jobs in the U.S. are doing so well, Americans receiving unemployment aid is the lowest since 1973. Great!",f,f,94960,18049,0.07291407
13459,5/4/2018 10:22,"Our Southern Border is under siege. Congress must act now to change our weak and ineffective immigration laws. Must build a Wall. Mexico, which has a massive crime problem, is doing little to help!",f,f,69013,15464,0.27626806
13460,5/3/2018 18:20,#NationalDayOfPrayer https://t.co/nFUc3uyQL8,f,f,59031,12582,0.15113744
13461,5/3/2018 16:49,"This spring marks 4yrs since the Phoenix VA crisis. We won't forget what happened to our GREAT VETS. Choice is vital, but the program needs work &amp, is running out of $. Congress must fix Choice Program by Memorial Day so VETS can get the care they deserve. I will sign immediately!",f,f,65253,14018,0.06861671
13462,5/3/2018 16:27,"Today, it was my great honor to celebrate the #NationalDayOfPrayer at the @WhiteHouse, in the Rose Garden! Proclamation: https://t.co/4jAxJnBJoq https://t.co/AsWTfpu290",f,f,52869,10737,0.11373128
13463,5/3/2018 11:00,"...despite already having signed a detailed letter admitting that there was no affair. Prior to its violation by Ms. Clifford and her attorney, this was a private agreement. Money from the campaign, or campaign contributions, played no roll in this transaction.",f,f,71543,13820,0.08101596
13464,5/3/2018 10:54,"...very common among celebrities and people of wealth. In this case it is in full force and effect and will be used in Arbitration for damages against Ms. Clifford (Daniels). The agreement was used to stop the false and extortionist accusations made by her about an affair,......",f,f,64827,13138,0.1515144
13465,5/3/2018 10:46,"Mr. Cohen, an attorney, received a monthly retainer, not from the campaign and having nothing to do with the campaign, from which he entered into, through reimbursement, a private contract between two parties, known as a non-disclosure agreement, or NDA. These agreements are.....",f,f,63049,13154,0.0382411
13466,5/3/2018 3:45,Our great financial team is in China trying to negotiate a level playing field on trade! I look forward to being with President Xi in the not too distant future. We will always have a good (great) relationship!,f,f,66702,12529,0.06757161
13467,5/3/2018 3:37,"Ainsley Earnhardt, a truly great person, just wrote a wonderful book, “The Light Within Me,” which is doing really well. She is very special and so is her new book...bring it to number one!",f,f,73488,13565,0.04006037
13468,5/3/2018 0:53,"As everybody is aware, the past Administration has long been asking for three hostages to be released from a North Korean Labor camp, but to no avail. Stay tuned!",f,f,90239,18215,0.072920874
