Q,Toxicity_score,T,Toxicity_score
https://twitter.com/WSatx/status/1255358435652222976  Q,0.029385386,Does anybody believe this man? Caught! https://t.co/WfnIqs6BsE,0.15074606
https://twitter.com/realDonaldTrump/status/1129343742748569601  Be ready. Q,0.050137844,“Newly released documents show Schiff knew all along there was no proof of Russia-Trump collusion.” Wall Street Journal,0.062926345
>>8956805 Just like you they go silent during OPs,0.116673805,"Big Congressional win in California for Mike Garcia, taking back a seat from the Democrats. This is the first time in many years that a California Dem seat has flipped back to a Republican. Also, Tom Tiffany beat his Democrat rival BIG in Wisconsin. Two great Congressional WINS!",0.13468829
>>8956829 Close. Q,0.09892399,"Women for Trump co-chair: Biden might not be 'ultimate nominee,' and Dems engaging in 'elder abuse' https://t.co/Cn8akDaNzO",0.36603504
"Anons: Impressive, most impressive. Why would in-game chat be disabled during [FF event(s)]? Q",0.09891798,Fake @PulitzerPrizes must be taken back. These “journalists” got everything wrong. Give them to the real journalists who got it right! https://t.co/at2oRBwdOS,0.40445617
https://twitter.com/NYCMayor/status/1255309615883063297  Why do they want you locked inside? Why do they want you to panic? WHY DO THEY WANT YOU TO LIVE IN FEAR? Why is the media banning anyone who challenges the covid-19 narrative? THIS HAS EVERYTHING TO DO WITH THE P_ELECTION. WHO BENEFITS THE MOST? Logical thinking. All assets deployed.  Win by any means necessary. Q,0.2155879,Shifty Schiff exposed! https://t.co/PmZ6uPc2LQ,0.10908166
https://nichegamer.com/2020/03/10/billionaire-george-soros-invests-45-million-into-activision-blizzard/  Dates are important. SWC drop [Dec 16] to closure - coincidence? Soros invest [Feb 14] Blizzard - coincidence? Desperate times call for desperate measures. When [why] do you 'expose' what you know publicly?  Q,0.051988825,"Big News: Tom Tiffany of the Great State of Wisconsin has just become Congressman Tom Tiffany. He will do a FANTASTIC job for the people of Wisconsin, and the United States. Congratulations!",0.057669375
https://twitter.com/TwitterSupport/status/1255285160314056706  All the walls are falling down. Q,0.035268486,"As long as other countries are receiving the benefits of Negative Rates, the USA should also accept the “GIFT”. Big numbers!",0.053093676
https://www.starwarscommander.com/transmissions/game-closure-announcement/  Q,0.026748484,"California should let Tesla &amp; @elonmusk open the plant, NOW. It can be done Fast &amp; Safely!",0.11557677
THE SILENT WAR CONTINUES. Q,0.1564871,"Crude Oil prices going up as Saudi Arabia cuts production levels. Our great Energy Companies, with millions of JOBS, are starting to look very good again. At the same time, gasoline prices at record lows (like a big Tax Cut). The BEST of all Worlds. “Transition To Greatness”",0.08313734
INFILTRATION INSTEAD OF INVASION. Q,0.29887724,"Wisconsin, please get out NOW and vote for Tom Tiffany for Congress. A great guy!",0.068230934
INFORMATION WARFARE. Q,0.19093023,"Looking forward to being in Allentown, Pennsylvania, on Thursday. I love the State, and for very good reason!",0.015541016
How does China comm [secure] w/ DNC leaders? Q,0.064302735,"Remember this, every Governor who has sky high approval on their handling of the Coronavirus, and I am happy for them all, could in no way have gotten those numbers, or had that success, without me and the Federal Governments help. From Ventilators to Testing, we made it happen!",0.039416086
How does Soros comm [secure] w/ DNC leaders? Q,0.05175083,"So interesting to see all of these people I beat so badly, pundits &amp; consultants that never had a chance, telling me how to run for office. Many are Republicans who should LOVE our 280 new Judges, rebuilt Military, 2A, great V.A. Low Taxes, etc. Just don’t like that I beat them!",0.24177895
"REMEMBER THIS IMPORTANT FACT. ADAM SCHIFF IS PART OF THE 'GANG OF EIGHT' (INTEL). IT WILL BECOME CRITICAL ONCE 'GANG OF EIGHT' MATERIAL IS DECLASSIFIED.  LOGICAL Q: IF ADAM SCHIFF 'KNEW' EVERYTHING HE'S INVESTIGATING AND STATING PUBLICLY TO BE KNOWINGLY 'FALSE' [DISINFORMATION] WHY THEN WOULD HE TAKE THE COURSE OF ACTION(S) (ONGOING)? DID ADAM SCHIFF PURPOSELY DECEIVE THE AMERICAN PUBLIC 'THINKING' THE 'GANG OF EIGHT' MATERIAL + OTHER CLASSIFIED DOCUMENTATION WOULD NEVER REACH THE PUBLIC DOMAIN? [AS] memo FALSE. If [AS] was privy to GANG OF EIGHT classified material would he not know the same FACTS (TRUTH) as NUNES?  Think NUNES memo v SCHIFF. ""Knowingly."" What if it was coordinated? Q",0.1455437,"Our Testing is the BEST in the World, by FAR! Numbers are coming down in most parts of our Country, which wants to open and get going again. It is happening, safely!",0.066496134
"[MUELLER] designed to take-in evidence needed to ‘expose’ DS [DOJ block re: Mueller ‘evidence’ ongoing investigation]. [MUELLER] designed to limit POTUS’ ability to maneuver. [MUELLER] designed to ‘stall-for-time’ until MIDTERM ELECTIONS to TERMINATE all HOUSE / SENATE ongoing investigations. [MUELLER] designed to ‘safeguard’ D_PARTY_BASE false narrative re: RUSSIA COLLUSION [POTUS CHEATED – EVIL – SKY FALLING] in effort to DIVIDE and MOBILIZE for future protests, riots, threats, violence, FF’s, etc. [MUELLER] designed to provide FAKE NEWS w/ ammunition to sway public opinion, obstruct foreign + domestic agenda, fuel impeachment/removal, fuel anti-POTUS [DIVISION] [prevent UNITY], etc.. [MUELLER] designed to demonstrate to foreign players that OLD GUARD still pulls strings. [MUELLER] designed to mobilize D_PARTY for MIDTERM VOTE WIN. [MUELLER] designed to push D_PARTY backers to DONATE [GOFUNDME – D_PARTY]. [MUELLER] designed as PUBLIC OUTCRY EXCUSE should criminal charges be brought against them [‘we are being ‘politically’ attacked because MUELLER…]. THE NEWS IS FAKE. THE WAR IS REAL. Q",0.24261619,The American People are WARRIORS!,0.0921067
"FBI CHAIN OF COMMAND MIDYEAR INVESTIGATION [HRC EMAIL]? FBI CHAIN OF COMMAND FISA-RUSSIA-POTUS-FLYNN-STONE-PAPADOP-MANAF? [CIA BRIDGE_BRENNAN_INTEL ASSESS[17]_UKRAINE_LINK]? FBI CHAIN OF COMMAND DNC HACK? [CIA BRIDGE > UKRAINE CROWDSTRIKE_BRENNAN]? RECONCILE. IF CHAIN OF COMMAND + [DOJ-CIA[F + D] FOUND GUILTY [INDICTMENT CHAP 115 + [CLAS 1-99]] RE: USA V. [1-2-3-6] RE: FISA CAN THE SAME ARGUMENT BE MADE RE: MIDYEAR + DNC +++? [Ref: public optics: ‘retired’’left’ refers to ‘fired/forced’] FEDERAL BUREAU OF ""INVESTIGATION"" James Comey, Director – FIRED Andrew McCabe, Deputy Director - FIRED Jim Rybicki, Chief of Staff and Senior Counselor – FIRED James Baker, General Counsel – FIRED Bill Priestap, Director of Counterintelligence (Strzok’s boss) – FIRED Peter Strzok, Deputy Assistant Director of Counterintelligence – FIRED Lisa Page, Office of General Counsel – FIRED Mike Kortan, Assistant Director for Public Affairs – FIRED Josh Campbell, Special Assistant to Comey – FIRED Michael Steinbach - Head of NAT SEC Div - FIRED John Glacalone – (Predecessor to Steinbach) – Head of NAT SEC Div - FIRED James Turgal – Assistant Director - FIRED Greg Bower – Top Congressional Liaison - FIRED Trisha Anderson – Principle Deputy General Counsel - FIRED Randy Coleman - Assistant Director of Counterintelligence Div – REMOVED  Q",0.1952125,TRANSITION TO GREATNESS,0.4440429
https://twitter.com/MariaBartiromo/status/1254518803888734217  Q,0.07113591,"96% APPROVAL RATING IN THE REPUBLICAN PARTY. THANK YOU! We will win against a tired, exhausted man, Sleepy Joe Biden, in November.",0.29430342
">>8832975  Ex-military here, Q.  Please don't let us down.  We were willing to die then and still willing to die now.  Do us proud, please.",0.5154597,"Asian Americans are VERY angry at what China has done to our Country, and the World. Chinese Americans are the most angry of all. I don’t blame them!",0.58361477
">>8833079 For God and Country, Brother. Q",0.24991488,More than all other countries together! https://t.co/VsgQu6LTkt,0.05870814
https://www.youtube.com/watch?v=KAfWVBvfMek  Q,0.086916454,"Remember, get out and Vote for Mike Garcia in CA25. A really big deal for our Country!",0.062281862
"https://twitter.com/lt_freedom/status/1251260961291370500  Greetings from Maryland, DC, Hawaii, and beyond. WWG1WGA!!! Q",0.04179676,When will they open a Cold Case on the Psycho Joe Scarborough matter in Florida. Did he get away with murder? Some people think so. Why did he leave Congress so quietly and quickly? Isn’t it obvious? What’s happening now? A total nut job!,0.48498723
https://twitter.com/LouDobbs/status/1251279983605092352  We are ready. [Set 1] Mission good. Q,0.022484628,"Ratings way down, show sucks! https://t.co/vxSOvjbdf2",0.8083805
https://twitter.com/WWinagain/status/1251191242962042880  TOGETHER WE WIN. WWG1WGA!!! Q,0.05406844,OBAMAGATE makes Watergate look small time! https://t.co/vW19NbYXw6,0.09522519
https://twitter.com/LotusOak2/status/1251043604728029184  Worth tracking. Q,0.023098517,Sleepy Eyes fails again! https://t.co/MC7KSBo4Cd,0.09975606
https://www.youtube.com/watch?v=f-xwMSCdnW4  Clear your mind. Heal. Q,0.14541636,Big news! https://t.co/mV4cYB84Jm,0.033628184
https://twitter.com/jack/status/5081?lang=en  It will be your choice whether to know. Q,0.046128377,Fake Journalists! https://t.co/fdFWf95Zz1,0.27618974
https://twitter.com/DeepStateExpose/status/1250841767609597952  Who trained/supplied ISIS? What if [HRC] won? Who destroyed ISIS? Knowledge is power. Q,0.13320856,"A great time to have strong Borders, and we now have the strongest Borders in our history. 182 miles of Border Wall already built! Dems want Open Borders, let EVERYONE IN. No thanks! https://t.co/XdW55c0kKv",0.24101248
https://www.npr.org/2016/12/19/504998487/transcript-and-video-nprs-exit-interview-with-president-obama  Think then. Think now. Start [15:40] [Knowingly] Q,0.039803103,"Then we must be very careful. Crazy Nancy would be a total disaster, and the USA will never be a Communist Country! https://t.co/r0tP5dxZ9h",0.49160674
…..and frogs to destroy them. Q,0.5170114,ColdCaseJoe! https://t.co/4EWnS6fZcX,0.10278764
>>8802617  When will our voice and vote matter again Q?,0.06451592,"The Lamestream Media is truly out of control. Look how they work (conspire!) together. They are the Enemy of the People, but don’t worry, we will WIN in November! https://t.co/3YOSChXP9M",0.15091108
">>8802632 It does now, Patriot. More than ever. Think 2016. Think 2020. Think of the World Awakening. Q",0.058322437,Interestingly! https://t.co/LSXciF3gt0,0.082808435
[Q]ue the Durham call for Witness,0.06591944,https://t.co/GNwQL5scL2,0.045005735
>>8802592 We are far beyond the need for proofs. You have more than you know. Durham start. Q OP start. 5:5? Q,0.08590927,OBAMAGATE! https://t.co/pFbb6hgDhF,0.15029971
>>8802359 I suspect there are still a ton of sleepers re: Paul Ryan et al….,0.085761726,"Vote @MikeGarcia2020 by May 12th! His opponent @ChristyforCA25 voted to fire teachers, and cut their salaries while bumping up her pay. Now she’s mocking our Great Vets! We need Navy Fighter Pilot Mike Garcia in #CA25! https://t.co/MEnGMvl8it",0.15419942
>>8802424 Do you think it was Paul Ryan's choice to step down? Rising star in [R] party? Speaker of the H? Age? Do you think it was Sen. Flake's choice to step down? ……….. Q,0.09044971,"Tom Tiffany (@TomTiffanyWI) is a Great Advocate for the incredible people of Wisconsin (WI07). We need Tom in Congress to help us Make America Great Again! He will Fight for Small Business, supports our Incredible Farmers, Loves our Military and our Vets....",0.057975307
">>8802279  Just like Q & Q+ put on that Armor of God Patriots!  Keep Praying! In the end, God Wins! WWG1WGA",0.09953345,"....He is Strong on Crime, the Border, and Second Amendment. Tom has deep roots in Wisconsin, is a big Tax Cutter, and will help me DRAIN THE SWAMP! Tom has my Complete and Total Endorsement. Vote for Tom Tiffany! https://t.co/5OqIcahKg1",0.24146752
>>8802404 These people are pure evil. This is not about politics.  You are ready. Q,0.52552825,"Congressman Adrian Smith is a strong fighter for Nebraska. He fights for your Second Amendment, defends our Borders, strengthens our Military and loves our Vets! Adrian has my Complete and Total Endorsement! #NE03 https://t.co/lmZL5CsqWY",0.093657695
"You have to sense the tension building, Q! It's becoming a tinder box.",0.09271987,"Congressman Jeff Fortenberry (@SupportFortNE) is a great advocate for Nebraska. He fights for Farmers, Small Businesses and our incredible Vets and Military. Jeff has my Complete and Total Endorsement! #NE01 https://t.co/avfdrBY1h0",0.117868155
">>8802315 Imagine if we weren't here.  While difficult, it is important to understand this must be done by the book. Average people must be able to digest and accept [factually] events. FISA lead-in [stage 1 act 1] Bad actor(s) had to be removed. Good actor(s) had to be installed. Sleeper(s) had to be uncovered.  We are ready [think Barr public]. Q",0.06913652,"Congressman @DonJBacon is doing a tremendous job for Nebraska! He served our Country as an Air Force General, and now he serves our Vets, Farmers, and Small Businesses. Strongly supports the Second Amendment. Don has my Complete &amp; Total Endorsement! #NE02 https://t.co/gHYoWjRBrZ",0.105936214
">>8802265  I am same as you Q, having to go TOR  Are we under attack",0.34069157,https://t.co/v4XFSs5NBg,0.051742177
>>8802274 Always. Q,0.09428812,"THE ENEMY OF THE PEOPLE. Sadly, our Lamestream Media is TOTALLY CORRUPT! https://t.co/S4hRDIZIOQ",0.7093121
https://video.foxnews.com/v/6149275790001#sp=show-clips  Be informed. Boris. Think for yourself. Trust yourself. Q,0.05526048,"Because it was OBAMAGATE, and he and Sleepy Joe led the charge. The most corrupt administration in U.S. history! https://t.co/PTzFvvITh3",0.4031388
https://twitter.com/DrTedros/status/1085559977597636609  https://www.britannica.com/topic/Shiva  Symbolism. An informed [awake] public holds all the keys. Q,0.047669474,"He should be FIRED by Concast. If done by a Republican, would be “prosecuted”. @AjitPaiFCC https://t.co/Lqi3oWEaiP",0.2738221
https://thehill.com/homenews/state-watch/492462-virginia-governor-signs-legislation-dropping-voting-restrictions  Win by any means necessary. All assets will be deployed this election. Q,0.04623351,.@WashTimes  “FBI Went Rogue In Pursuit Of Trump”,0.14549099
You are witnessing the systematic destruction of the old guard. Q,0.28665853,"The great people of Pennsylvania want their freedom now, and they are fully aware of what that entails. The Democrats are moving slowly, all over the USA, for political purposes. They would wait until November 3rd if it were up to them. Don’t play politics. Be safe, move quickly!",0.15154713
https://www.foxnews.com/politics/lawyer-threaten-to-sue-nevada-unless-ballot-harvesting-is-permitted  PAIN & PANIC. Q,0.0855879,OBAMAGATE makes Watergate look small time!,0.11474533
https://www.foxnews.com/world/state-department-cables-coronavirus-origin-chinese-lab-bats  Some leaks destroy the MSM narrative. WHO BENEFITS THE MOST? https://twitter.com/TomFitton/status/1250133778623803393  Q,0.116671786,"Coronavirus numbers are looking MUCH better, going down almost everywhere. Big progress being made!",0.058849666
INFORMATION WARFARE. Q,0.19093023,"Dems are trying to steal the Mike Garcia Congressional Race in California. Republicans, get out and VOTE for your terrific candidate, ASAP!",0.30071557
When does NDA expire re: DrudgeR sale to foreign entity? Think 2020_P election +1. [removal [blackout] coming of pro_POTUS accounts] Win by any means necessary. All assets will be deployed this election. Sleepers [Pro] will shift position [Nay]. [Paul Ryan_Fox] Q,0.082693554,"Great credit being given for our Coronavirus response, except in the Fake News. They are a disgrace to America!",0.77652097
https://twitter.com/earth_pupil/status/1250117044789370880  Hydroxychloroquine+ Q,0.027700456,"@FCC  THIS IS A DISGRACE, EVEN WORSE THAN @NBC USUALLY IS, WHICH IS REALLY BAD. SLEEPY EYES MUST BE FIRED! https://t.co/NWy7WTxH8e",0.59733003
https://twitter.com/EverythingQAnon/status/1250079186112446464  Q,0.026479648,"This is why it’s not really the Lamestream Media, it’s the Rigged Media....and it is what I’m up against. It was corrupt in 2016. Now it is much more corrupt, and what you are seeing is the least of it....but WE WILL WIN AGAIN! https://t.co/UXyOrQ7fXW",0.37146392
Missing [29] connections - National. Missing [98] connections - Local. Q,0.029645473,OBAMAGATE! https://t.co/mSmWsbfOWf,0.11198645
https://twitter.com/M_RevereUSA/status/1249892660795650054  Q,0.036937844,Sleepy Eyes Chuck Todd should be FIRED by “Concast” (NBC) for this fraud. He knew exactly what he was doing. Public Airwaves = Fake News! @AjitPaiFCC  @FCC https://t.co/fLTDhjMXo4,0.24879855
https://www.youtube.com/watch?feature=youtu.be&v=MY8Nfzcn1qQ  Best documentary of the year. [F] black sites are being closed [MK_active] [CLAS 1-99: future] Q,0.0957764,"He got caught, OBAMAGATE! https://t.co/oV6fum0zIS",0.1185643
Bigger than you can possibly imagine. God bless each and every one of you. Q,0.09885311,Thank you! https://t.co/VxWLG5c3iI,0.07252768
https://twitter.com/qthewakeup?lang=en  WWG1WGA!!! Q,0.06497265,".@CBS and their show, @60Minutes, are doing everything within their power, which is far less today than it was in the past, to defend China and the horrible Virus pandemic that was inflicted on the USA and the rest of the World. I guess they want to do business in China!",0.2786713
https://twitter.com/Tdabz/status/1249159025025056770  WWG1WGA!!! Q,0.057875287,This book is a MUST BUY! https://t.co/3F0KK6fckh,0.6344622
https://twitter.com/Hev123truthsee1/status/1249159256823271424  WWG1WGA!!! Q,0.051129848,OBAMAGATE!,0.1140804
https://twitter.com/refrgmstr/status/1249159735418421250  WWG1WGA!!! Q,0.05799911,.@brianstelter is just a poor man’s lapdog for AT&amp;T! https://t.co/nwDRFvym0P,0.544876
https://twitter.com/Mc_Assy_/status/1249159783896289282  WWG1WGA!!! Q,0.07516876,"Wow, this is BIG! https://t.co/cC9NlHWdfl",0.08335889
https://twitter.com/prayingmedic/status/1249158542944329734  WWG1WGA!!! Q,0.054798257,Thank you! https://t.co/zh5YuuR8jN,0.024829712
https://twitter.com/TravisR03869899/status/1249160081570217984  WWG1WGA!!! Q,0.064011104,"More Fake News, this time from Jimmy Kimmel’s last place show! https://t.co/qlgbsz36EC",0.14736308
https://twitter.com/SLYUnser/status/1249160215238455299  WWG1WGA!!! Q,0.06376901,Thank you to Eli Lake! https://t.co/PuAzimoIbs,0.06644929
https://twitter.com/Wilm30451797/status/1249160223304159232  WWG1WGA!!! Q,0.044633694,"The biggest political crime in American history, by far! https://t.co/m5nPdUHt4u",0.3135489
https://twitter.com/Charlie99987483/status/1249156214971301890  WWG1WGA!!! Q,0.054714162,HAPPY MOTHER’S DAY!,0.2988049
https://twitter.com/rochelle_coombs/status/1249156622850707456  WWG1WGA!!! Q,0.1500955,Congratulations to Officer John Catanzara for being elected President of the Chicago Police Union. He always “Gets the Job Done”. #MAGA @foxandfriends,0.10610197
https://twitter.com/HFDeltaDave/status/1249155418326208512  WWG1WGA!!! Q,0.06180534,True! https://t.co/kgH1z23HhO,0.06412704
https://twitter.com/Education4Libs/status/1249126292672430081  Trust and believe in yourself. Q,0.030703466,Thank you Mike! https://t.co/GMfNEAlW8M,0.03484336
https://twitter.com/DontBeFooledWWG/status/1249136287552069632  WWG1WGA!!! Q,0.105793424,"We are getting great marks for the handling of the CoronaVirus pandemic, especially the very early BAN of people from China, the infectious source, entering the USA. Compare that to the Obama/Sleepy Joe disaster known as H1N1 Swine Flu. Poor marks, bad polls - didn’t have a clue!",0.3445589
https://twitter.com/ColinSkow/status/1249018424111464451  WWG1WGA!!! Q,0.058068216,"When are the Fake Journalists, who received unwarranted Pulitzer Prizes for Russia, Russia, Russia, and the Impeachment Scam, going to turn in their tarnished awards so they can be given to the real journalists who got it right. I’ll give you the names, there are plenty of them!",0.31089434
[Placeholder - Indictments Tracking > Non_Civ] [Set 1] 1. 2. 3. 4. 5. 6. [Placeholder - Indictments Tracking > Civ] [Placeholder - Acts of Treason + support Articles] [Placeholder - Foreign Acts_pub] [Placeholder - FISA_pub],0.15067275,A great man for Washington! Will Drain the Swamp! https://t.co/IHdPE3JGXL,0.11287756
https://twitter.com/greggers4usa/status/1248701382166798342  Q,0.08515596,So great to see our Country starting to open up again! https://t.co/ceXFk4iWBX,0.10985903
https://twitter.com/Techno_Fog/status/1248698740053065731,0.051496997,...And we caught them and their illegal activities! https://t.co/53YV7x3cdD,0.09874957
>>8748876 The public will learn the truth. The media will attempt to spin as a partisan attack. The House will push for Barr removal. The House will open investigations into Barr-Durham [lack of confidence]. FULL DISCLOSURE [DELCAS] PROVIDES TRUTH. FOREIGN CORROBORATION PROVIDES TRUTH. What happens when corp media 'knowingly' pushes false [propaganda] information? What happens when corp media can no longer be trusted? The Silent War continues.. Q,0.1923988,https://t.co/iIaEP3Kxek,0.08159366
"https://twitter.com/SeekretAgent/status/1248681547827417093  The credibility of our institutions [Constitutional Law that governs our Great Land [Our Republic]], and our ability to regain the trust and faith of the American people, all depends on our ability to restore [EQUAL JUSTICE UNDER THE LAW] by prosecuting those responsible [Blind-Justice].  Treasonous acts [sedition] against the Republic [the 'People'] of the United States [START - LEAD-IN]. Infiltration [rogue] at the highest levels of our gov, media, corps, etc. Planned & coordinated [D/ F]. This is not about politics. Something far more sinister [evil] has been allowed to flourish through all parts of our society.  It has been protected and safeguarded. It has been camouflaged to appear as trusted. It has been projected [normalized] by stars. [CLAS 1-99] One must only look to see.  [Symbolism will be their downfall] This is not another [4] year election. ""Be on your guard; stand firm in the faith; be courageous; be strong."" You are not alone. We stand together. Q",0.14467405,https://t.co/mjBMIphWZi,0.05183493
https://twitter.com/llmcl/status/1248589990545760261  HAPPY GOOD FRIDAY!!! Q,0.050747547,https://t.co/lpSqOaF7OY,0.048146352
Patriots: be cautious in your interpretations of info posted. False expectations [& push] based on 'speculation' will only weaponize those who attack us [MSM]. Why does [MSM] expend resources [daily] attempting to discredit? Do you provide the playbook to the enemy w: specific dates? Logical thinking. FISA INDICTMENTS = START (public_justice) https://www.merriam-webster.com/dictionary/start  Future proves past [events unlock]. Think CEO departures. Think FBI departures. Think DOJ departures. Think State departures. Think WH departures. Think DIA departures. Think Pentagon departures. Think Senate departures. Think House departures. Think Amb departures. Think IG departures. Think Judge install. Think SC install. Think WH install. Think FBI install. Think C_A install. Think DOJ install. Think US ATT install. ……………. Game theory. If you look you can see. Q,0.07713237,https://t.co/26WfywGv9l,0.06025071
https://twitter.com/AbdullahJanfawi/status/1248645249364303873  Together we will win. WWG1WGA!!! Q,0.060843796,https://t.co/y4KUoaY0C8,0.08719867
https://twitter.com/QTheWakeUp/status/1248352053468020737  We are UNITED in this FIGHT. WWG1WGA!!! Q,0.08079297,https://t.co/8tXzxXrQl2,0.06833018
https://www.breitbart.com/the-media/2020/04/09/cbs-news-caught-broadcasting-fake-hospital-footage-second-time/  THE TRUTH IS RIGHT IN FRONT OF YOU. Q,0.086232975,https://t.co/Y5YUHHSOGa,0.094195895
https://twitter.com/realDonaldTrump/status/1208873492025925632  Do people really believe the biggest scandal in modern US history will go unpunished [Scot-Free]? Backchannels are important. Patriots stand at the ready [shills whine]. Q,0.099081084,https://t.co/5YNQ2A6GMg,0.039392214
https://www.theguardian.com/world/video/2020/mar/23/invisible-enemy-trump-says-he-is-wartime-president-in-coronavirus-battle-video  Compare and contrast. Dates are important. Q,0.103770755,"Governor @GavinNewsom of California won’t let restaurants, beaches and stores open, but he installs a voting booth system in a highly Democrat area (supposed to be mail in ballots only) because our great candidate, @MikeGarcia2020, is winning by a lot. CA25  Rigged Election!",0.08728493
https://twitter.com/LukeGoldberg4/status/1248091038310432768  Q,0.040951844,"Starting early next week, at my order, the USA will be purchasing, from our Farmers, Ranchers &amp; Specialty Crop Growers, 3 Billion Dollars worth of Dairy, Meat &amp; Produce for Food Lines &amp; Kitchens. “FARMERS TO FAMILY FOOD BOX”  Great news for all!  @SecretarySonny @ZippyDuvall",0.103966236
FISA INDICTMENTS = START Q,0.092495784,"Why is it that all of the political pundits &amp; consultants that I beat so easily &amp; badly, people that charged their clients far more than their services were worth, have become so totally “unhinged” when it come to your favorite President, me. These people are stone cold crazy!",0.5573419
What happens when state actor(s) [assets] are removed? How does a state actor gain leverage over a person in power [re: blackmail]? Define 'Traitor'. Data exchange(s) can be very dangerous. Q,0.35618743,...And many more! https://t.co/KgORqck2vh,0.14453515
How do you hide the truth? Ex: create a website and label it fake? How do you hide the truth? Create a public 'trend' re: term 'conspiracy' to humiliate [typecast as 'mental' 'crazy' 'looney'] anyone who opposes the narrative? How do you hide the truth? Control majority of media to project [echo] a controlled message re: a desired topic? Q,0.31263417,"Governor @GavinNewsom of California won’t let restaurants, beaches and stores open, but he installs a voting both system in a highly Democrat area (supposed to be mail in ballots only) because our great candidate, @MikeGarcia2020, is winning by a lot. CA25  Rigged Election!",0.08248747
https://www.foxnews.com/media/ag-william-barr-disappointed-by-partisan-attacks-levied-at-president-trump-says-media-on-a-jihad-against-hydroxychloroquine  Difficult to imagine media [D party] attempting to squash all hope of a cure? Difficult to imagine media [D party] wanting public to remain in fear [re COVID-19] up until the election? Difficult to imagine media [D party] willing to sacrifice lives in order to regain power?  ENEMY OF THE PEOPLE. Difficult truths will soon see the light of day. Q,0.13593309,https://t.co/66006PDuKf,0.05372672
[out of order_insert important] https://twitter.com/MonangeSauvi/status/1247988574642978816  Did you think 'spirit cooking' was just pretend? http://cannibalclub.org/index.html  Q,0.13698913,CA25 is a Rigged Election. Trying to steal it from @MikeGarcia2020.  @GavinNewsom must act now!,0.31185436
The Silent War continues.. Q,0.21396513,TRANSITION TO GREATNESS!,0.40326828
https://twitter.com/M2Madness/status/1247977509091774467  Why was it fast-tracked in H? Why did [Pelosi] hold until Jan 15th? [what was the 'release' marker?] Public: time to neg Senate witness/process? What if 'impeachment' was meant to fail? What if 'impeachment' was meant to distract from overseas developments?  What did ALL US MEDIA focus on during 'impeachment' process? How do you TERM POTUS rally(s)? How do you TERM POTUS econ gains? How do you TERM POTUS unemployment gains? How do you TERM POTUS-CHINA trade neg? How do you TERM [BIDEN] debates? How do you TERM [BIDEN] public appearances?  How do you TERM [BIDEN] live interviews? How do you TERM [H-BIDEN] Ukraine/China MSM coverage? HOW DO YOU CHANGE THE NARRATIVE? WHO BENEFITS THE MOST? How do you ALTER POTUS-[BIDEN] P_debate structure? How do you HOLD HOSTAGE PUBLIC AID in exchange for National 'ballot harvesting' law adopt? How do you appease radical left 'knowing' SANDERS drop out coming? HOLD HOSTAGE PUBLIC AID in exchange for GREEN NEW DEAL? THE TRUTH WILL SHOCK THE WORLD. Regain power by any means necessary. Q,0.19564275,"Mike has my complete &amp; total endorsement. We need him badly in Washington. A great fighter pilot &amp; hero, &amp; a brilliant Annapolis grad, Mike will never let you down. Mail in ballots, &amp; check that they are counted! https://t.co/KMS62yCyfl",0.0646249
The world will soon understand. Q,0.10105037,"So in California, the Democrats, who fought like crazy to get all mail in only ballots, and succeeded, have just opened a voting booth in the most Democrat area in the State. They are trying to steal another election. It’s all rigged out there. These votes must not count. SCAM!",0.44150665
https://twitter.com/chrisbergPOVNOW/status/1247680994821509121  What is the primary benefit to keep public in mass-hysteria re: COVID-19? Think voting. Are you awake yet? Q,0.053706855,"Vote @MikeGarcia2020 by May 12th! His opponent @ChristyforCA25 voted to fire teachers, and cut their salaries while bumping up her pay. Now she’s mocking our Great Vets! We need Navy Fighter Pilot Mike Garcia in #CA25! https://t.co/MEnGMvl8it",0.15419942
Read and discern for yourself. Q,0.0914441,"....He is Strong on Crime, the Border, and Second Amendment. Tom has deep roots in Wisconsin, is a big Tax Cutter, and will help me DRAIN THE SWAMP! Tom has my Complete and Total Endorsement. Vote for Tom Tiffany!
https://t.co/5OqIcahKg1",0.24146752
"Have you ever witnessed the media, Hwood, [D] party [full], [F] leaders, [F] media, etc. push so much hatred towards a sitting US President? Why are 'division' tactics necessary? Coordinated? Define propaganda.  Infiltration instead of invasion. They will stop at nothing to regain power. Q",0.18156222,"Tom Tiffany (@TomTiffanyWI) is a Great Advocate for the incredible people of Wisconsin (WI07). We need Tom in Congress to help us Make America Great Again! He will Fight for Small Business, supports our Incredible Farmers, Loves our Military and our Vets....",0.057975307
https://www.nationalreview.com/2019/11/john-durham-last-trusted-prosecutor-in-washington/  http://news.bbc.co.uk/2/hi/americas/8219763.stm  Q,0.09702896,https://t.co/OtqyujwA1X,0.054486066
